,name,type,f0,f1,f1:f0,palm_width,E_max,E_point,NE_max,NE_point,NW_max,NW_point,N_max,N_point,SE_max,SE_point,SW_max,SW_point,S_max,S_point,W_max,W_point,total_distance,total_area
47,2v2_25.75_50.50_1.1_73,2v2,25.75,50.50,1.1,735,0.07638350811967241,"(0.07638350811967241, 0.0)",0.03732224498847111,"(0.026390812520453562, 0.026390812520453562)",0.040469546597237754,"(-0.028616290830451786, 0.028616290830451786)",0.04912163375932425,"(0.0, 0.04912163375932425)",0.01556072760055307,"(0.01100309600654775, -0.01100309600654775)",0.06902178949043725,"(-0.04880577539831856, -0.04880577539831856)",0.030668139928071117,"(0.0, -0.030668139928071117)",0.07616354817343785,"(-0.07616354817343785, 0.0)",0.3947111386572048,0.00664464140432473
48,2v2_25.75_55.45_0.9.1_53,2v2,25.75,55.45,0.9.1,535,0.07377034122003764,"(0.07377034122003764, 0.0)",0.032382672117678014,"(0.022898007047350663, 0.022898007047350663)",0.04934147488025042,"(-0.03488969148157076, 0.03488969148157076)",0.03908708501960604,"(0.0, 0.03908708501960604)",0.01961630217360688,"(0.013870820288761838, -0.013870820288761838)",0.028909525969073778,"(-0.020442121853620664, -0.020442121853620664)",0.009055064347614007,"(0.0, -0.009055064347614007)",0.0985471125958432,"(-0.0985471125958432, 0.0)",0.35070957832370997,0.00536734898113175
49,2v2_25.75_55.45_0.9.1_63,2v2,25.75,55.45,0.9.1,635,0.06889335843780954,"(0.06889335843780954, 0.0)",0.03196640133840208,"(0.02260365915651484, 0.02260365915651484)",0.04728429078386852,"(-0.03343504265687, 0.03343504265687)",0.03828505760071178,"(0.0, 0.03828505760071178)",0.01785181056425931,"(0.012623136306445404, -0.012623136306445404)",0.028031189409019303,"(-0.019821044115842082, -0.019821044115842082)",0.011971617295015167,"(0.0, -0.011971617295015167)",0.0914384669371448,"(-0.0914384669371448, 0.0)",0.33572219236623047,0.004915200707137035
50,2v2_25.75_55.45_0.9.1_73,2v2,25.75,55.45,0.9.1,735,0.06613052490809425,"(0.06613052490809425, 0.0)",0.031115888551011134,"(0.02200225579706483, 0.02200225579706483)",0.048803881821432415,"(-0.03450955578416173, 0.03450955578416173)",0.03407610508224646,"(0.0, 0.03407610508224646)",0.017960329879129495,"(0.012699871049879833, -0.012699871049879833)",0.0326837696510178,"(-0.023110915154973766, -0.023110915154973766)",0.030758479309073963,"(0.0, -0.030758479309073963)",0.088700726315368,"(-0.088700726315368, 0.0)",0.35022970551737354,0.005216517621552121
51,2v2_25.75_55.45_0.95.1_53,2v2,25.75,55.45,0.95.1,535,0.08394675300008485,"(0.08394675300008485, 0.0)",0.0377223381236763,"(0.026673721089463337, 0.026673721089463337)",0.049264412954771984,"(-0.03483520047149367, 0.03483520047149367)",0.04181549503647528,"(0.0, 0.04181549503647528)",0.020685607108071328,"(0.014626933059077885, -0.014626933059077885)",0.031623325792032385,"(-0.022361068111217547, -0.022361068111217547)",0.012968881231494865,"(0.0, -0.012968881231494865)",0.09132019682800485,"(-0.09132019682800485, 0.0)",0.36934701007461185,0.0058709746578746195
52,2v2_25.75_55.45_0.95.1_63,2v2,25.75,55.45,0.95.1,635,0.07605128044167858,"(0.07605128044167858, 0.0)",0.036171695324424574,"(0.02557725105091435, 0.02557725105091435)",0.050697283234988316,"(-0.035848392763195305, 0.035848392763195305)",0.03831596688610354,"(0.0, 0.03831596688610354)",0.02359604309129947,"(0.01668492207902784, -0.01668492207902784)",0.035192535082811616,"(-0.02488488020420157, -0.02488488020420157)",0.01768043526041092,"(0.0, -0.01768043526041092)",0.08933483705483078,"(-0.08933483705483078, 0.0)",0.3670400763765478,0.00586412227876235
53,2v2_25.75_55.45_0.95.1_73,2v2,25.75,55.45,0.95.1,735,0.0717054267115688,"(0.0717054267115688, 0.0)",0.035079597405206414,"(0.02480502120651547, 0.02480502120651547)",0.044970271695421046,"(-0.03179878406763368, 0.03179878406763368)",0.048599670057036144,"(0.0, 0.048599670057036144)",0.022521907522900418,"(0.015925393534699205, -0.015925393534699205)",0.04359207959222406,"(-0.030824255085685343, -0.030824255085685343)",0.03606583483608588,"(0.0, -0.03606583483608588)",0.08081906302845816,"(-0.08081906302845816, 0.0)",0.38335385084890095,0.006209359241803937
54,2v2_25.75_55.45_1.1_53,2v2,25.75,55.45,1.1,535,0.09023077827291487,"(0.09023077827291487, 0.0)",0.046628449710520256,"(0.032971292986524785, 0.032971292986524785)",0.04273443161648764,"(-0.030217806386171206, 0.030217806386171206)",0.03881295517366321,"(0.0, 0.03881295517366321)",0.02414402955802995,"(0.01707240702565142, -0.01707240702565142)",0.037025673061834144,"(-0.026181104500019006, -0.026181104500019006)",0.019385589198164396,"(0.0, -0.019385589198164396)",0.08760555133884015,"(-0.08760555133884015, 0.0)",0.38656745793045466,0.0063736950850405314
55,2v2_25.75_55.45_1.1_63,2v2,25.75,55.45,1.1,635,0.08193572133475796,"(0.08193572133475796, 0.0)",0.030211546675509994,"(0.021362789524387013, 0.021362789524387013)",0.03632831588816627,"(-0.025687998513609363, 0.025687998513609363)",0.034096576342383014,"(0.0, 0.034096576342383014)",0.011565050201886506,"(0.0081777254225168, -0.0081777254225168)",0.044270502068995146,"(-0.03130397221951955, -0.03130397221951955)",0.018224252248989683,"(0.0, -0.018224252248989683)",0.08120257220729543,"(-0.08120257220729543, 0.0)",0.337834536967984,0.0046860566114106834
56,2v2_25.75_55.45_1.1_73,2v2,25.75,55.45,1.1,735,0.07713884844376302,"(0.07713884844376302, 0.0)",0.03524444960094589,"(0.024921589312016344, 0.024921589312016344)",0.03213947295881619,"(-0.0227260392729406, 0.0227260392729406)",0.03480873654239095,"(0.0, 0.03480873654239095)",0.012408210783031757,"(0.008773929987073796, -0.008773929987073796)",0.08047992754977032,"(-0.056907902519844636, -0.056907902519844636)",0.029091084339106385,"(0.0, -0.029091084339106385)",0.07501366309021011,"(-0.07501366309021011, 0.0)",0.37632439330803463,0.006071088357962544
57,2v2_25.75_60.40_0.9.1_53,2v2,25.75,60.40,0.9.1,535,0.07356700944766124,"(0.07356700944766124, 0.0)",0.03493324056159095,"(0.02470153128992192, 0.02470153128992192)",0.050966158839676604,"(-0.036038516526566026, 0.036038516526566026)",0.03716423603627573,"(0.0, 0.03716423603627573)",0.018643529763691286,"(0.01318296632115934, -0.01318296632115934)",0.030319889424097107,"(-0.02143939941660535, -0.02143939941660535)",0.011954478015894318,"(0.0, -0.011954478015894318)",0.0965498786501667,"(-0.0965498786501667, 0.0)",0.35409842073905395,0.0055038923935144925
58,2v2_25.75_60.40_0.9.1_63,2v2,25.75,60.40,0.9.1,635,0.06826844207989675,"(0.06826844207989675, 0.0)",0.03214620503787907,"(0.02273079957169745, 0.02273079957169745)",0.04951004873497617,"(-0.0350088911973781, 0.0350088911973781)",0.03397669603424257,"(0.0, 0.03397669603424257)",0.016819020876326994,"(0.011892843714568927, -0.011892843714568927)",0.028475964690904413,"(-0.0201355477337672, -0.0201355477337672)",0.015488452587664693,"(0.0, -0.015488452587664693)",0.09234257969236587,"(-0.09234257969236587, 0.0)",0.3370274097342565,0.004956878038826166
59,2v2_25.75_60.40_0.9.1_73,2v2,25.75,60.40,0.9.1,735,0.06513691387215191,"(0.06513691387215191, 0.0)",0.03003693626694966,"(0.02123932132042825, 0.02123932132042825)",0.04691377628697462,"(-0.033173049343588404, 0.033173049343588404)",0.03467159453529751,"(0.0, 0.03467159453529751)",0.012789423579116211,"(0.009043488140260198, -0.009043488140260198)",0.0322698073236338,"(-0.02281819958612477, -0.02281819958612477)",0.027096272842348692,"(0.0, -0.027096272842348692)",0.08911195959302719,"(-0.08911195959302719, 0.0)",0.3380266842994996,0.004855957650527159
60,2v2_25.75_60.40_0.95.1_53,2v2,25.75,60.40,0.95.1,535,0.08587603892766404,"(0.08587603892766404, 0.0)",0.03814251916736158,"(0.02697083395477924, 0.02697083395477924)",0.05580081850487858,"(-0.03945713716055943, 0.03945713716055943)",0.03880885902810081,"(0.0, 0.03880885902810081)",0.020111484396897833,"(0.0142209669967739, -0.0142209669967739)",0.032018853988611255,"(-0.02264074878116895, -0.02264074878116895)",0.016758421479398333,"(0.0, -0.016758421479398333)",0.09247419482787037,"(-0.09247419482787037, 0.0)",0.37999119032078277,0.006237789320494457
61,2v2_25.75_60.40_0.95.1_63,2v2,25.75,60.40,0.95.1,635,0.07774948321167631,"(0.07774948321167631, 0.0)",0.037425118257346596,"(0.026463554906478243, 0.026463554906478243)",0.05192879089279933,"(-0.03671920017911664, 0.03671920017911664)",0.044508596565436605,"(0.0, 0.044508596565436605)",0.02011589852318383,"(0.014224088255403744, -0.014224088255403744)",0.03502120607930714,"(-0.024763732304009623, -0.024763732304009623)",0.020660931540077546,"(0.0, -0.020660931540077546)",0.08744277099742893,"(-0.08744277099742893, 0.0)",0.37485279606725624,0.006078690830891106
62,2v2_25.75_60.40_0.95.1_73,2v2,25.75,60.40,0.95.1,735,0.07340819710973957,"(0.07340819710973957, 0.0)",0.03644102720307878,"(0.02576769744870045, 0.02576769744870045)",0.04248866865723104,"(-0.03004402573111639, 0.03004402573111639)",0.04691949882422156,"(0.0, 0.04691949882422156)",0.021860200764395765,"(0.015457496198603596, -0.015457496198603596)",0.043785133079428405,"(-0.030960764515619243, -0.030960764515619243)",0.03721970905817611,"(0.0, -0.03721970905817611)",0.0802290609753756,"(-0.0802290609753756, 0.0)",0.38235149567164683,0.006133478208263484
63,2v2_25.75_60.40_1.1_53,2v2,25.75,60.40,1.1,535,0.08461597619817474,"(0.08461597619817474, 0.0)",0.04490811623126011,"(0.031754833517437686, 0.031754833517437686)",0.042353814943072714,"(-0.029948669755366843, 0.029948669755366843)",0.03827091254344843,"(0.0, 0.03827091254344843)",0.018901477284645453,"(0.013365362762416292, -0.013365362762416292)",0.03816855452190756,"(-0.026989243730529296, -0.026989243730529296)",0.01992611042550925,"(0.0, -0.01992611042550925)",0.08830175386490778,"(-0.08830175386490778, 0.0)",0.37544671601292606,0.006005583399610202
64,2v2_25.75_60.40_1.1_63,2v2,25.75,60.40,1.1,635,0.08640802956618292,"(0.08640802956618292, 0.0)",0.041549164422499923,"(0.02937969591578454, 0.02937969591578454)",0.04239531757196752,"(-0.029978016545695426, 0.029978016545695426)",0.04177896225569465,"(0.0, 0.04177896225569465)",0.019143330179057075,"(0.013536378584104343, -0.013536378584104343)",0.042374448952409605,"(-0.029963260203292028, -0.029963260203292028)",0.02533126151086784,"(0.0, -0.02533126151086784)",0.08172391911919191,"(-0.08172391911919191, 0.0)",0.3807044335778714,0.006094366920725316
65,2v2_25.75_60.40_1.1_73,2v2,25.75,60.40,1.1,735,0.07844170492153486,"(0.07844170492153486, 0.0)",0.035310308463140205,"(0.024968158560075178, 0.024968158560075178)",0.03544342448420751,"(-0.02506228580125644, 0.02506228580125644)",0.04370606251402143,"(0.0, 0.04370606251402143)",0.011218944270110682,"(0.007932991571149225, -0.007932991571149225)",0.0915442550036202,"(-0.06473156349173038, -0.06473156349173038)",0.02947912855007245,"(0.0, -0.02947912855007245)",0.07573953890984747,"(-0.07573953890984747, 0.0)",0.4008833671165548,0.006855244270578428
66,2v2_25.75_65.35_0.9.1_53,2v2,25.75,65.35,0.9.1,535,0.07404939038668888,"(0.07404939038668888, 0.0)",0.033505901263633064,"(0.023692249993281855, 0.023692249993281855)",0.054948231036102683,"(-0.03885426677983332, 0.03885426677983332)",0.0333306790232815,"(0.0, 0.0333306790232815)",0.018330745985397526,"(0.012961794790482673, -0.012961794790482673)",0.02938248634074483,"(-0.020776555339661777, -0.020776555339661777)",0.014522796027093249,"(0.0, -0.014522796027093249)",0.0890776668893836,"(-0.0890776668893836, 0.0)",0.3471478969523253,0.005300338616182183
67,2v2_25.75_65.35_0.9.1_63,2v2,25.75,65.35,0.9.1,635,0.0708538425745555,"(0.0708538425745555, 0.0)",0.033505256017040616,"(0.023691793735040795, 0.023691793735040795)",0.05126752026852441,"(-0.03625161123649238, 0.03625161123649238)",0.03478668694085256,"(0.0, 0.03478668694085256)",0.019852370487080863,"(0.014037745794042562, -0.014037745794042562)",0.02971904132723286,"(-0.02101453565284961, -0.02101453565284961)",0.018386823830755693,"(0.0, -0.018386823830755693)",0.08839576649663962,"(-0.08839576649663962, 0.0)",0.3467673079426821,0.0052325501947701105
68,2v2_25.75_65.35_0.9.1_73,2v2,25.75,65.35,0.9.1,735,0.06603793541650337,"(0.06603793541650337, 0.0)",0.03300709950386334,"(0.023339543886480893, 0.023339543886480893)",0.04772817985696822,"(-0.03374891963055341, 0.03374891963055341)",0.03860214276267258,"(0.0, 0.03860214276267258)",0.018609581608928113,"(0.01315896135071753, -0.01315896135071753)",0.032916596970958986,"(-0.02327554893174967, -0.02327554893174967)",0.03487678830890225,"(0.0, -0.03487678830890225)",0.08808481460331394,"(-0.08808481460331394, 0.0)",0.35986313903211076,0.005453865696931152
69,2v2_25.75_65.35_0.95.1_53,2v2,25.75,65.35,0.95.1,535,0.08069553340351292,"(0.08069553340351292, 0.0)",0.039624963779579414,"(0.02801908059281193, 0.02801908059281193)",0.05038687094896477,"(-0.03562889813078444, 0.03562889813078444)",0.03729495661639879,"(0.0, 0.03729495661639879)",0.013961842866223893,"(0.009872513768567938, -0.009872513768567938)",0.029747275366595206,"(-0.02103450013354301, -0.02103450013354301)",0.015432965232282365,"(0.0, -0.015432965232282365)",0.09307053049536367,"(-0.09307053049536367, 0.0)",0.3602149387089211,0.00559105521541753
70,2v2_25.75_65.35_0.95.1_63,2v2,25.75,65.35,0.95.1,635,0.07391269270378044,"(0.07391269270378044, 0.0)",0.038420553543539536,"(0.027167433947577643, 0.027167433947577643)",0.04729823540329624,"(-0.03344490299182841, 0.03344490299182841)",0.04209083823920294,"(0.0, 0.04209083823920294)",0.017067217004560917,"(0.012068344879907378, -0.012068344879907378)",0.035717578999109476,"(-0.02525614231783653, -0.02525614231783653)",0.021768090657218506,"(0.0, -0.021768090657218506)",0.08629753102325934,"(-0.08629753102325934, 0.0)",0.3625727375739674,0.005664742116324621
71,2v2_25.75_65.35_0.95.1_73,2v2,25.75,65.35,0.95.1,735,0.07324873010578146,"(0.07324873010578146, 0.0)",0.037550671611388975,"(0.026552334534522326, 0.026552334534522326)",0.045741003517078375,"(-0.03234377376520384, 0.03234377376520384)",0.03923104231334785,"(0.0, 0.03923104231334785)",0.019315860247639996,"(0.013658375765557907, -0.013658375765557907)",0.044212896159829096,"(-0.03126323869051182, -0.03126323869051182)",0.028759873188190746,"(0.0, -0.028759873188190746)",0.08166532514919837,"(-0.08166532514919837, 0.0)",0.3697254022924549,0.005871183236030455
72,2v2_25.75_65.35_1.1_53,2v2,25.75,65.35,1.1,535,0.08404142846296922,"(0.08404142846296922, 0.0)",0.04338140553178518,"(0.030675286028928907, 0.030675286028928907)",0.04228638981500106,"(-0.02990099299008501, 0.02990099299008501)",0.03649646691810899,"(0.0, 0.03649646691810899)",0.01312521672761067,"(0.009280929752636611, -0.009280929752636611)",0.03708150222322581,"(-0.02622058167862701, -0.02622058167862701)",0.016187507905800643,"(0.0, -0.016187507905800643)",0.08791519205204196,"(-0.08791519205204196, 0.0)",0.3605151096365435,0.005538708812860632
73,2v2_25.75_65.35_1.1_63,2v2,25.75,65.35,1.1,635,0.07940365726081818,"(0.07940365726081818, 0.0)",0.03958333779371014,"(0.027989646575930196, 0.027989646575930196)",0.03521303634339218,"(-0.02489937678458096, 0.02489937678458096)",0.03982546750521943,"(0.0, 0.03982546750521943)",0.014710862834523497,"(0.010402150867396721, -0.010402150867396721)",0.04556676418098433,"(-0.032220567949102295, -0.032220567949102295)",0.028392882089202123,"(0.0, -0.028392882089202123)",0.07984355628556677,"(-0.07984355628556677, 0.0)",0.3625395642934166,0.005462810279546945
74,2v2_25.75_65.35_1.1_73,2v2,25.75,65.35,1.1,735,0.07564773939877974,"(0.07564773939877974, 0.0)",0.02993415819783016,"(0.02116664625079659, 0.02116664625079659)",0.03375496704050616,"(-0.023868366093070314, 0.023868366093070314)",0.033718749361921825,"(0.0, 0.033718749361921825)",0.012198875554665253,"(0.008625907627554606, -0.008625907627554606)",0.06281309636900695,"(-0.044415566389848914, -0.044415566389848914)",0.022722354987806212,"(0.0, -0.022722354987806212)",0.07539536905562606,"(-0.07539536905562606, 0.0)",0.34618530996614233,0.005062891568683304
75,2v2_25.75_70.30_0.9.1_53,2v2,25.75,70.30,0.9.1,535,0.07474629835314449,"(0.07474629835314449, 0.0)",0.035015899893011224,"(0.02475998026369754, 0.02475998026369754)",0.049747306488893875,"(-0.0351766577640624, 0.0351766577640624)",0.03323948601040462,"(0.0, 0.03323948601040462)",0.01773026654699865,"(0.012537191707627737, -0.012537191707627737)",0.030247864817960338,"(-0.02138847032919375, -0.02138847032919375)",0.01791627879959273,"(0.0, -0.01791627879959273)",0.08412645535176276,"(-0.08412645535176276, 0.0)",0.3427698562617687,0.005073266963824067
76,2v2_25.75_70.30_0.9.1_63,2v2,25.75,70.30,0.9.1,635,0.07119210026586424,"(0.07119210026586424, 0.0)",0.03402254577252604,"(0.024057572828982868, 0.024057572828982868)",0.04935725862403439,"(-0.03490085227383292, 0.03490085227383292)",0.03403974049001008,"(0.0, 0.03403974049001008)",0.016882826197961442,"(0.011937960890172435, -0.011937960890172435)",0.029277286917371373,"(-0.02070216811401749, -0.02070216811401749)",0.025480578738466778,"(0.0, -0.025480578738466778)",0.0916752567717471,"(-0.0916752567717471, 0.0)",0.35192759377798144,0.005249318842161398
77,2v2_25.75_70.30_0.9.1_73,2v2,25.75,70.30,0.9.1,735,0.06765066570238858,"(0.06765066570238858, 0.0)",0.03239836679310426,"(0.02290910485877308, 0.02290910485877308)",0.046485416979958144,"(-0.032870153572812685, 0.032870153572812685)",0.03405902592473227,"(0.0, 0.03405902592473227)",0.013381247640955829,"(0.009461970947656358, -0.009461970947656358)",0.03363567512376857,"(-0.023784013969804424, -0.023784013969804424)",0.024382883014250678,"(0.0, -0.024382883014250678)",0.0885539136414858,"(-0.0885539136414858, 0.0)",0.3405471948206441,0.004958646628863165
78,2v2_25.75_70.30_0.95.1_53,2v2,25.75,70.30,0.95.1,535,0.07981401574683006,"(0.07981401574683006, 0.0)",0.03986966022043019,"(0.028192107105469728, 0.028192107105469728)",0.04794763892619113,"(-0.03390410062659382, 0.03390410062659382)",0.039730118852740505,"(0.0, 0.039730118852740505)",0.013334159540838922,"(0.009428674632750503, -0.009428674632750503)",0.030111346890516883,"(-0.02129193757694495, -0.02129193757694495)",0.023415359486928255,"(0.0, -0.023415359486928255)",0.09487210284534382,"(-0.09487210284534382, 0.0)",0.36909440250981973,0.005712826885605954
79,2v2_25.75_70.30_0.95.1_63,2v2,25.75,70.30,0.95.1,635,0.0768824999949861,"(0.0768824999949861, 0.0)",0.03919648865411918,"(0.027716102926029242, 0.027716102926029242)",0.046085342445562165,"(-0.03258725815656124, 0.03258725815656124)",0.03932419596437734,"(0.0, 0.03932419596437734)",0.013474167610693326,"(0.009527675288365392, -0.009527675288365392)",0.03565244087570586,"(-0.02521008270906407, -0.02521008270906407)",0.024368538834473014,"(0.0, -0.024368538834473014)",0.08651259139207561,"(-0.08651259139207561, 0.0)",0.3614962657719926,0.005540741052771548
